genes,reaction,Organism,geneKO,maxATPafterKO,growthAcrossCond,closeness,degree,betweenness,pagerank,reversible,rawVmin,rawVmax,PFBAflux,kcat,MW,Target,Acetyl,Phos
RRM1,"RNDR1",3,0,0.990929705215629,0.0116279069767442,0.844308886732291,0.52755905511811,0.0270975180483909,0.460442244796581,0,0.981803992189857,0.110544591185808,-0.0457432864950928,0.8381955743944,0.325702156280624,1,1,0
RRM1,"RNDR2",3,0,0.990929705215629,0.0116279069767442,0.833561456337256,0.437992125984252,0.0281268548546436,0.392747839679034,0,0.981820759836833,0.110561125994063,-0.0306298658469343,0.8381955743944,0.325702156280624,1,1,0
RRM1,"RNDR3",3,0,0.990929705215629,0.0116279069767442,0.827108515550725,0.432086614173228,0.0155349642176222,0.402110668910296,0,0.981803992189857,0.110544591185841,-0.0306298658469343,0.8381955743944,0.325702156280624,1,1,0
RRM1,"RNDR4",3,0,0.990929705215629,0.0116279069767442,0.828008157715842,0.43503937007874,0.0160996225665484,0.403461428017973,0,0.981803992189857,0.11054459118553,-0.0457432864950935,0.8381955743944,0.325702156280624,1,1,0
RRM2,"RNDR1",3,0,0.990929705215629,0.0116279069767442,0.844308886732291,0.52755905511811,0.0270975180483909,0.460442244796581,0,0.981803992189857,0.110544591185808,-0.0457432864950928,0.8381955743944,0.162283350389273,0,0,0
RRM2,"RNDR2",3,0,0.990929705215629,0.0116279069767442,0.833561456337256,0.437992125984252,0.0281268548546436,0.392747839679034,0,0.981820759836833,0.110561125994063,-0.0306298658469343,0.8381955743944,0.162283350389273,0,0,0
RRM2,"RNDR3",3,0,0.990929705215629,0.0116279069767442,0.827108515550725,0.432086614173228,0.0155349642176222,0.402110668910296,0,0.981803992189857,0.110544591185841,-0.0306298658469343,0.8381955743944,0.162283350389273,0,0,0
RRM2,"RNDR4",3,0,0.990929705215629,0.0116279069767442,0.828008157715842,0.43503937007874,0.0160996225665484,0.403461428017973,0,0.981803992189857,0.11054459118553,-0.0457432864950935,0.8381955743944,0.162283350389273,0,0,0
RWDD2A,"ACYP",3,0.990929705212915,0.990929705216659,1,0.952008754103483,0.796259842519685,0.00500630749862778,0.56590418237571,0,0.981803992189857,1,-0,1.02773709777309,0.122560488318188,0,0,0
SARDH,"SARDHm",3,0.990929705215101,0.984126984126062,0.86046511627907,0.562326869806093,0.0757874015748032,0.00129927188927606,0.190491366089273,0,0.981803992189857,0.0940530438923219,-0,-0.895930118618293,0.365359928545858,0,0,0
SAT1,"PTRCAT1",3,0.990929705212915,0.990929705216659,1,0.927929300624714,0.721456692913386,0.0167340816445788,0.607406208463212,0,0.981803992189857,0.0318295064684108,-0,0.709083536701478,0.271265381986758,0,0,0
SAT2,"PTRCAT1",3,0.990929705212915,0.990929705216659,1,0.927929300624714,0.721456692913386,0.0167340816445788,0.607406208463212,0,0.981803992189857,0.0318295064684108,-0,0.709083536701478,0.202595636813348,0,0,0
SC4MOL,"C4STMO1r",3,1.03840831305865e-11,0.990929705216401,0.0116279069767442,0.665792062971465,0.142716535433071,0.000613543665525504,0.440291523152192,0,0.98196769737482,0.0326600087099736,-0.299044216558228,1.02773709777309,0.127344589048279,0,0,0
SC4MOL,"C4STMO2r",3,1.03840831305865e-11,0.990929705216401,0.0116279069767442,0.640985159456898,0.127952755905512,0.000394842086341218,0.382710976955704,0,0.981803992189857,0.0326600087099736,-0,1.02773709777309,0.127344589048279,0,0,0
SC5DL,"LSTO1r",3,1.03840831305865e-11,0.990929705216401,0.0116279069767442,0.666083342447773,0.144685039370079,0.00667506314075205,0.496799893508198,0,0.981803992189857,0.0326528909408813,-0,1.02773709777309,0.127651957575911,0,0,0
SC5DL,"LSTO2r",3,1.03840831305865e-11,0.990929705216401,0.0116279069767442,0.666593695271453,0.145669291338583,0.019203128242142,0.545364732140446,0,0.981803992189857,0.0326600087099736,-0.299044216558228,1.02773709777309,0.127651957575911,0,0,0
SCD,"DESAT16_2",3,0.990929705215169,0.990929705217176,1,0.956794972505888,0.813976377952756,0.0225082760518611,0.623588398313781,0,0.981803992189857,0.0643961621791746,-0,1.02773709777309,0.150151333798605,0,0,0
SCD,"DESAT18_3",3,0.990929705215169,0.990929705217176,1,0.955893894208127,0.811023622047244,0.0159539797450171,0.611627589953581,0,0.981803992189857,0.0538761735857244,-0,1.02773709777309,0.150151333798605,0,0,0
SCD,"DESAT18_4",3,0.990929705215169,0.990929705217176,1,0.955893894208127,0.81003937007874,0.0135736054888371,0.602960286341495,0,0.981803992189857,0.0538761735857343,-0,1.02773709777309,0.150151333798605,0,0,0
SCD,"DESAT18_5",3,0.990929705215169,0.990929705217176,1,0.955743879472693,0.809055118110236,0.0111327327135138,0.600342787326321,0,0.981803992189857,0.0538761735857145,-0,1.02773709777309,0.150151333798605,0,0,0
SCLY,"SELCYSLY",3,0.990929705212915,0.990929705216659,1,0.891654465592974,0.62992125984252,0.00326486897189728,0.44762296582122,0,0.981803992189857,0.0318295064684108,-0,1.25493352124574,0.174111614552634,0,0,0
SCLY,"SELCYSLY2",3,0.990929705212915,0.990929705216659,1,0.892307692307689,0.634842519685039,0.00542191422973422,0.461042162152898,0,0.981803992189857,0.0318295064684108,0,1.25493352124574,0.174111614552634,0,0,0
SCP2,"SCP21x",3,0.990929705215079,0.990929750995334,1,0.561549100968187,0.00295275590551181,0.00011934973341876,0.0125559060959124,1,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.635128244998029,1,1,0
SCP2,"SCP22x",3,0.990929705215079,0.990929750995334,1,0.490219753682685,0.00196850393700787,0,0.0119640757204301,1,0.981803992189857,0.0318295064684108,0,1.02773709777309,0.635128244998029,1,1,0
SCP2,"SCP2x",3,0.990929705215079,0.990929750995334,1,0.530256856769698,0.0452755905511811,1.11591932959688e-05,0.256651414575685,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.635128244998029,1,1,0
SCP2,"SCP3x",3,0.990929705215079,0.990929750995334,1,0.602970297029702,0.0767716535433071,0.00125133641653138,0.423634275555867,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.635128244998029,1,1,0
SCP2,"SCPx",3,0.990929705215079,0.990929750995334,1,0.530256856769698,0.0452755905511811,1.11591932959688e-05,0.256651414575685,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.635128244998029,1,1,0
SDHA,"SUCD1m",3,0.99092970521523,0.990929705216919,0.0348837209302326,0.582217973231356,0.0698818897637795,0.00093968234899086,0.155288492768032,1,0.973273785276446,0.0560676307624461,-1.65424267340572,1.82265327490216,0.262861564831255,1,1,0
SDHB,"SUCD1m",3,0.99092970521523,0.990929705216919,0.0348837209302326,0.582217973231356,0.0698818897637795,0.00093968234899086,0.155288492768032,1,0.973273785276446,0.0560676307624461,-1.65424267340572,1.82265327490216,0.114377253282515,0,0,0
SDHC,"SUCD1m",3,0.99092970521523,0.990929705216919,0.0348837209302326,0.582217973231356,0.0698818897637795,0.00093968234899086,0.155288492768032,1,0.973273785276446,0.0560676307624461,-1.65424267340572,1.02773709777309,0.0672956270498769,0,0,0
SDS,"SERHL",3,0.978518795346643,0.968253968255986,0.930232558139535,0.81679184549356,0.417322834645669,0.00276938264343256,0.326324779202249,0,0.981803992189857,1,-0,0.876519483918434,0.125207473756152,0,0,0
SDS,"THRD_L",3,0.978518795346643,0.968253968255986,0.930232558139535,0.684115929004717,0.062992125984252,0.000208923050567247,0.0734838573504793,0,0.982069854713369,0.0320916771793135,-0.485657495035994,0.981926605664367,0.125207473756152,0,0,0
SEC11A,"PLYSPSer",3,0.990929705214661,0.990929705216144,1,0.594900849858356,0.0698818897637795,0.00767725844161948,0.29352660161423,0,0.981803992189857,0.0318295064684108,-0,-1.2225034646551,0.074582069204928,0,0,0
SEC11C,"PLYSPSer",3,0.990929705214661,0.990929705216144,1,0.594900849858356,0.0698818897637795,0.00767725844161948,0.29352660161423,0,0.981803992189857,0.0318295064684108,-0,-1.2225034646551,0.0778980332030332,0,0,0
SEPHS1,"SELNPS",3,0.990929705212915,0.990929705216659,1,0.870621872766258,0.604330708661417,0.00351876124293428,0.472289586227607,0,0.981803992189857,0.0318295064684108,-0,-1.68800839790314,0.155170481049826,0,0,0
SEPHS2,"SELNPS",3,0.990929705212915,0.990929705216659,1,0.870621872766258,0.604330708661417,0.00351876124293428,0.472289586227607,0,0.981803992189857,0.0318295064684108,-0,-1.68800839790314,0.17105962587826,0,0,0
SETD7,"LYSMTF1n",3,0.990929705212915,0.990929705216659,1,0.486499440805239,0.00590551181102362,0.00699732040972369,0.200135775580489,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.147251221337885,0,0,0
SETD7,"LYSMTF2n",3,0.990929705212915,0.990929705216659,1,0.486460579918523,0.00492125984251968,1.24727195766986e-07,0.102930208078978,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.147251221337885,0,0,0
SETD7,"LYSMTF3n",3,0.990929705212915,0.990929705216659,1,0.492001938923897,0.00590551181102362,0.000492714039030474,0.148485283275046,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.147251221337885,0,0,0
SETD8,"LYSMTF1n",3,0.990929705212915,0.990929705216659,1,0.486499440805239,0.00590551181102362,0.00699732040972369,0.200135775580489,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.155094542942999,0,0,0
SETD8,"LYSMTF2n",3,0.990929705212915,0.990929705216659,1,0.486460579918523,0.00492125984251968,1.24727195766986e-07,0.102930208078978,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.155094542942999,0,0,0
SETD8,"LYSMTF3n",3,0.990929705212915,0.990929705216659,1,0.492001938923897,0.00590551181102362,0.000492714039030474,0.148485283275046,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.155094542942999,0,0,0
SETDB1,"LYSMTF1n",3,0.990929705212915,0.990929705216659,1,0.486499440805239,0.00590551181102362,0.00699732040972369,0.200135775580489,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.51767007423854,0,0,0
SETDB1,"LYSMTF2n",3,0.990929705212915,0.990929705216659,1,0.486460579918523,0.00492125984251968,1.24727195766986e-07,0.102930208078978,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.51767007423854,0,0,0
SETDB1,"LYSMTF3n",3,0.990929705212915,0.990929705216659,1,0.492001938923897,0.00590551181102362,0.000492714039030474,0.148485283275046,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.51767007423854,0,0,0
SETDB2,"LYSMTF1n",3,0.990929705212915,0.990929705216659,1,0.486499440805239,0.00590551181102362,0.00699732040972369,0.200135775580489,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.296136920022709,0,0,0
SETDB2,"LYSMTF2n",3,0.990929705212915,0.990929705216659,1,0.486460579918523,0.00492125984251968,1.24727195766986e-07,0.102930208078978,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.296136920022709,0,0,0
SETDB2,"LYSMTF3n",3,0.990929705212915,0.990929705216659,1,0.492001938923897,0.00590551181102362,0.000492714039030474,0.148485283275046,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.296136920022709,0,0,0
SGMS1,"SMS",3,1.03840831305865e-11,0.990929705216919,0,0.665792062971465,0.030511811023622,0.000891381605997976,0.153688401452729,0,0.981830577735391,0.0318557228424981,-0.0485644583494156,1.02773709777309,0.175803949504775,0,0,0
SGPL1,"SGPL11r",3,0.990929705215156,0.990929705216919,1,0.496940024479804,0.00295275590551181,6.10841502338604e-06,0.0420255886733654,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.229709157050853,0,0,0
SGPL1,"SGPL12r",3,0.990929705215156,0.990929705216919,1,0.662316476345839,0.140748031496063,0.00423137044661009,0.497760570211113,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.229709157050853,0,0,0
SGPP1,"SBPP1er",3,0.990929705215143,0.990929705215887,1,0.613540197461212,0.0728346456692913,0.00319792704315942,0.30628699951038,0,0.981803992189857,1,-0,1.02773709777309,0.177579454764393,0,0,0
SGPP1,"SBPP3er",3,0.990929705215143,0.990929705215887,1,0.613046104288302,0.0718503937007874,0.00111520993822506,0.269261524110997,0,0.981803992189857,1,-0,1.02773709777309,0.177579454764393,0,0,0
SGSH,"HS1ly",3,0.990929705212915,0.990929705216659,1,0.691573926868043,0.197834645669291,0.00349296059737016,0.324326113743559,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.205014807930831,0,0,0
SGSH,"HS2ly",3,0.990929705212915,0.990929705216659,1,0.691573926868043,0.197834645669291,0.00349296059737016,0.324326113743559,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.205014807930831,0,0,0
SGSH,"HS3ly",3,0.990929705212915,0.990929705216659,1,0.691573926868043,0.197834645669291,0.00349296059737016,0.324326113743559,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.205014807930831,0,0,0
SGSH,"HS4ly",3,0.990929705212915,0.990929705216659,1,0.691573926868043,0.197834645669291,0.00349296059737016,0.324326113743559,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.205014807930831,0,0,0
SHMT2,"GHMT2rm",3,0.990929705212915,0.990929705216659,1,0.680599016540008,0.134842519685039,0.000980110741563098,0.237002665018059,1,0.981803992189857,0.0318295064684108,0,0.887631570221182,0.20247630550262,1,1,0
SHMT2,"GHMT3m",3,0.990929705212915,0.990929705216659,1,0.678627145085802,0.209645669291339,0.000372943554708525,0.309862689831808,0,0.981803992189857,0.0318295064684108,0,0.887631570221182,0.20247630550262,1,1,0
SI,"O16G1e",3,0.990929705212915,0.990929705216659,1,0.646222410865874,0.0561023622047244,0.000153712680139797,0.190533846444461,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.757403061390535,0,0,0
SI,"O16G2e",3,0.990929705212915,0.990929705216659,1,0.646290990130531,0.0570866141732283,0.000236258601658367,0.200972959980123,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.757403061390535,0,0,0
SI,"SUCRe",3,0.990929705212915,0.990929705216659,1,0.646359583952451,0.0580708661417323,0.000367471504337816,0.202995286682173,0,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.757403061390535,0,0,0
SLC10A1,"CHOLATEt2",3,0.990929705215189,0.990929705215112,1,0.71286433337235,0.137795275590551,0.000134727539063965,0.269399724453064,0,0,1,-0,1.02773709777309,0.137842128292007,0,0,0
SLC10A1,"ESTRONESt2",3,0.990929705215189,0.990929705215112,1,0.713365350825816,0.138779527559055,0.00015386217476207,0.269758296943694,0,0,1,-0,1.02773709777309,0.137842128292007,0,0,0
SLC10A1,"GCHOLAt2",3,0.990929705215189,0.990929705215112,1,0.71311475409836,0.139763779527559,0.00145482917356554,0.30747815310065,0,0,1,-0,1.02773709777309,0.137842128292007,0,0,0
SLC10A1,"TCHOLAt2",3,0.990929705215189,0.990929705215112,1,0.713031260976465,0.139763779527559,0.00140910170226838,0.30744056574638,0,0,1,-0,1.02773709777309,0.137842128292007,0,0,0
SLC10A2,"CHOLATEt2",3,0.990929705212915,0.990929705216659,1,0.71286433337235,0.137795275590551,0.000134727539063965,0.269399724453064,0,0,1,-0,1.02773709777309,0.136377607660347,0,0,0
SLC10A2,"GCHOLAt2",3,0.990929705212915,0.990929705216659,1,0.71311475409836,0.139763779527559,0.00145482917356554,0.30747815310065,0,0,1,-0,1.02773709777309,0.136377607660347,0,0,0
SLC10A2,"TCHOLAt2",3,0.990929705212915,0.990929705216659,1,0.713031260976465,0.139763779527559,0.00140910170226838,0.30744056574638,0,0,1,-0,1.02773709777309,0.136377607660347,0,0,0
SLC12A1,"NKCC2t",3,0.990929705212915,0.990929705216659,1,0.729166666666666,0.192913385826772,0.00360884214384649,0.372596103796446,1,0,1,-0,1.02773709777309,0.439175384481867,0,0,0
SLC12A1,"NKCCt",3,0.990929705212915,0.990929705216659,1,0.714872637633524,0.148622047244094,0.00153529557625426,0.330802288644651,1,0,1,-0,1.02773709777309,0.439175384481867,0,0,0
SLC12A2,"NKCC2t",3,0.990929705212915,0.990929705216659,1,0.729166666666666,0.192913385826772,0.00360884214384649,0.372596103796446,1,0,1,-0,1.02773709777309,0.475325539431766,0,0,0
SLC12A2,"NKCCt",3,0.990929705212915,0.990929705216659,1,0.714872637633524,0.148622047244094,0.00153529557625426,0.330802288644651,1,0,1,-0,1.02773709777309,0.475325539431766,0,0,0
SLC12A3,"NCCt",3,0.99092970521649,0.990929705218208,1,0.71470484684896,0.146653543307087,0.00112560849807844,0.329285779022979,0,0,1,-0,1.02773709777309,0.409121974680066,0,0,0
SLC12A4,"KCC2t",3,0.990929705212915,0.990929705216659,1,0.675465838509316,0.0639763779527559,0.00063572617006616,0.12382227157031,1,0,1,-0,1.02773709777309,0.436282504221797,0,0,0
SLC12A4,"KCCt",3,0.990929705212915,0.990929705216659,1,0.681970884658454,0.0236220472440945,0.000414479877986769,0.083473274245827,1,0,1,-0,1.02773709777309,0.436282504221797,0,0,0
SLC12A5,"KCCt",3,0.990929705212915,0.990929705216659,1,0.681970884658454,0.0236220472440945,0.000414479877986769,0.083473274245827,1,0,1,-0,1.02773709777309,0.456294003420831,0,0,0
SLC12A6,"KCC2t",3,0.990929705212915,0.990929705216659,1,0.675465838509316,0.0639763779527559,0.00063572617006616,0.12382227157031,1,0,1,-0,1.02773709777309,0.461475875186681,0,0,0
SLC12A6,"KCCt",3,0.990929705212915,0.990929705216659,1,0.681970884658454,0.0236220472440945,0.000414479877986769,0.083473274245827,1,0,1,-0,1.02773709777309,0.461475875186681,0,0,0
SLC12A7,"KCC2t",3,0.990929705212915,0.990929705216659,1,0.675465838509316,0.0639763779527559,0.00063572617006616,0.12382227157031,1,0,1,-0,1.02773709777309,0.430699245319862,0,0,0
SLC12A7,"KCCt",3,0.990929705212915,0.990929705216659,1,0.681970884658454,0.0236220472440945,0.000414479877986769,0.083473274245827,1,0,1,-0,1.02773709777309,0.430699245319862,0,0,0
SLC13A1,"SELt4_3",3,0.990929705215151,0.990929705216659,1,0.714453308305959,0.136811023622047,1.71645936238201e-05,0.262221938468577,1,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.239147178899331,0,0,0
SLC13A1,"SO4t4_3",3,0.990929705215151,0.990929705216659,1,0.717652604289416,0.146653543307087,0.000924828915589807,0.293092539750729,1,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.239147178899331,0,0,0
SLC13A1,"TSULt4_3",3,0.990929705215151,0.990929705216659,1,0.714285714285713,0.137795275590551,0.00127700111591812,0.275723827549695,1,0.981803992189857,0.0318295064684108,-0,1.02773709777309,0.239147178899331,0,0,0
SLC13A2,"CITt4_2",3,0.99092970521159,0.990929705216401,1,0.717906401037368,0.140748031496063,0.00194228261043321,0.292017213684497,1,0,1,-0,1.02773709777309,0.232913021938881,0,0,0
SLC13A2,"SUCCt4_2",3,0.99092970521159,0.990929705216401,1,0.720283855706681,0.140748031496063,0.00115244900091728,0.275610938839237,1,0,1,-0,1.02773709777309,0.232913021938881,0,0,0
SLC13A4,"SO4t4_2",3,0.990929705215252,0.990929705217433,1,0.717652604289416,0.146653543307087,0.000924828915589807,0.293092539750729,1,0,1,-0,1.02773709777309,0.250805486347413,0,0,0
SLC13A5,"CITt4_4",3,0.990929705215116,0.990929768061765,1,0.717906401037368,0.140748031496063,0.00194228261043321,0.292017213684497,1,0,1,-0,1.02773709777309,0.228038518700663,0,0,0
SLC14A1,"UREAt",3,0.990929705212915,0.990929705216659,1,0.573338354358877,0.00295275590551181,0,0.0182490338608107,1,0,0.999429181761464,-0,1.02773709777309,0.153785514625318,0,0,0
SLC14A2,"UREAt",3,0.990929705212915,0.990929705216659,1,0.573338354358877,0.00295275590551181,0,0.0182490338608107,1,0,0.999429181761464,-0,1.02773709777309,0.365981897801773,0,0,0
SLC15A2,"CGLYt3(2)",3,0.990929705215043,0.990929705215372,1,0.894273127753305,0.637795275590551,0.00436287220982689,0.477266281124858,0,0.981803992189857,1,-0,1.02773709777309,0.295735532886624,0,0,0
